ticker,volume,open,close,high,low,time,transactions
AAPL,9307,209.86,209.82,210.08,209.72,1752065460000,168
AAPL,3592,209.83,209.71,209.84,209.66,1752065520000,67
AAPL,19733,209.75,209.45,209.84,209.20,1752065580000,207
AAPL,24090,209.34,209.31,209.36,208.95,1752065640000,515
AAPL,6092,209.36,209.39,209.40,209.21,1752065700000,115
AAPL,4795,209.35,209.35,209.35,209.31,1752065760000,108
AAPL,8162,209.35,209.20,209.35,209.20,1752065820000,166
AAPL,6577,209.19,209.27,209.27,209.05,1752065880000,125
AAPL,1980,209.30,209.30,209.30,209.26,1752065940000,37
AAPL,2099,209.31,209.35,209.35,209.31,1752066000000,77
AAPL,3766,209.38,209.39,209.39,209.38,1752066060000,55
AAPL,5818,209.38,209.49,209.49,209.38,1752066120000,130
AAPL,5328,209.58,209.35,209.58,209.35,1752066180000,107
AAPL,6379,209.40,209.45,209.45,209.37,1752066240000,78
AAPL,6536,209.45,209.42,209.55,209.42,1752066300000,79
AAPL,9663,209.42,209.44,209.45,209.42,1752066360000,39
AAPL,2267,209.42,209.49,209.49,209.42,1752066420000,76
AAPL,3027,209.40,209.50,209.50,209.40,1752066480000,52
AAPL,4423,209.50,209.65,209.65,209.50,1752066540000,88
AAPL,4450,209.70,209.80,209.80,209.66,1752066600000,85
AAPL,4706,209.70,209.70,209.80,209.70,1752066660000,45
AAPL,4238,209.80,209.80,209.80,209.65,1752066720000,71
AAPL,2766,209.69,209.65,209.69,209.65,1752066780000,89
AAPL,4214,209.60,209.68,209.71,209.60,1752066840000,54
AAPL,2252,209.67,209.70,209.78,209.67,1752066900000,77
AAPL,3957,209.74,209.75,209.75,209.74,1752066960000,56
AAPL,3327,209.77,209.87,209.87,209.77,1752067020000,99
AAPL,5427,209.90,209.88,209.96,209.88,1752067080000,85
AAPL,3989,209.92,209.94,209.94,209.90,1752067140000,47
AAPL,3666,209.88,209.88,209.94,209.85,1752067200000,47
AAPL,3303,209.80,209.82,209.90,209.80,1752067260000,64
AAPL,1078,209.80,209.83,209.90,209.80,1752067320000,32
AAPL,2398,209.84,209.87,209.87,209.84,1752067380000,26
AAPL,3766,209.80,209.85,209.85,209.80,1752067440000,78
AAPL,8193,209.77,209.63,209.77,209.51,1752067500000,171
AAPL,6041,209.65,209.70,209.70,209.61,1752067560000,64
AAPL,26185,209.66,209.27,209.70,209.00,1752067620000,472
AAPL,17191,209.14,209.25,209.27,209.14,1752067680000,158
AAPL,16785,209.21,209.55,209.55,209.14,1752067740000,150
AAPL,922271,209.53,210.18,210.30,209.35,1752067800000,9900
AAPL,215638,210.22,209.92,210.27,209.69,1752067860000,2884
AAPL,229070,209.92,210.37,210.47,209.75,1752067920000,3489
AAPL,203291,210.38,210.59,210.90,210.38,1752067980000,3148
AAPL,130634,210.58,210.58,210.77,210.50,1752068040000,2264
AAPL,160363,210.59,210.22,210.71,210.18,1752068100000,2670
AAPL,254477,210.24,209.98,210.29,209.79,1752068160000,3563
AAPL,181319,209.99,210.09,210.17,209.77,1752068220000,2728
AAPL,216616,210.08,209.83,210.08,209.73,1752068280000,3206
AAPL,97230,209.83,210.07,210.08,209.83,1752068340000,1583
AAPL,139472,210.07,210.10,210.15,209.77,1752068400000,2080
AAPL,183292,210.11,210.12,210.27,210.06,1752068460000,2537
AAPL,191974,210.12,209.63,210.12,209.59,1752068520000,2688
AAPL,177581,209.63,209.78,209.82,209.47,1752068580000,2641
AAPL,158652,209.77,209.90,209.91,209.65,1752068640000,2391
AAPL,111703,209.89,209.85,209.91,209.75,1752068700000,1955
AAPL,164432,209.87,209.88,210.14,209.87,1752068760000,2499
AAPL,102731,209.88,209.86,210.01,209.75,1752068820000,1827
AAPL,164937,209.87,209.81,209.88,209.58,1752068880000,2611
AAPL,158924,209.81,210.20,210.20,209.73,1752068940000,2328
AAPL,161346,210.20,210.23,210.28,210.11,1752069000000,2326
AAPL,125792,210.23,210.21,210.26,210.07,1752069060000,1939
AAPL,129851,210.20,210.02,210.34,210.02,1752069120000,1872
AAPL,97367,210.02,209.93,210.03,209.83,1752069180000,1547
AAPL,104798,209.93,210.15,210.19,209.90,1752069240000,1535
AAPL,114092,210.15,209.90,210.20,209.85,1752069300000,1744
AAPL,72508,209.89,210.07,210.09,209.85,1752069360000,1284
AAPL,87772,210.07,210.07,210.10,209.91,1752069420000,1677
AAPL,176972,210.08,209.89,210.08,209.79,1752069480000,1866
AAPL,156729,209.89,209.86,210.11,209.83,1752069540000,2208
AAPL,203790,209.88,209.93,209.94,209.72,1752069600000,3113
AAPL,97553,209.94,209.97,210.06,209.93,1752069660000,1589
AAPL,101678,209.97,210.03,210.13,209.97,1752069720000,1560
AAPL,200798,210.03,210.19,210.24,209.99,1752069780000,2370
AAPL,66441,210.20,210.03,210.24,210.02,1752069840000,1431
AAPL,161483,210.03,210.34,210.38,210.01,1752069900000,1990
AAPL,97586,210.34,210.21,210.43,210.18,1752069960000,1705
AAPL,81876,210.20,210.27,210.35,210.12,1752070020000,1569
AAPL,94451,210.29,210.43,210.44,210.27,1752070080000,1610
AAPL,78544,210.45,210.34,210.49,210.31,1752070140000,1648
AAPL,164269,210.35,210.48,210.49,210.15,1752070200000,2531
AAPL,110022,210.49,210.40,210.50,210.36,1752070260000,1509
AAPL,68063,210.39,210.33,210.47,210.24,1752070320000,1502
AAPL,102329,210.34,210.02,210.42,209.97,1752070380000,1857
AAPL,142778,210.03,209.99,210.11,209.91,1752070440000,1966
AAPL,105265,209.98,210.20,210.23,209.96,1752070500000,1746
AAPL,65131,210.21,210.15,210.26,210.11,1752070560000,1459
AAPL,69364,210.16,210.12,210.19,210.06,1752070620000,1724
AAPL,66588,210.11,210.10,210.18,210.05,1752070680000,1301
AAPL,84228,210.10,209.98,210.11,209.92,1752070740000,1413
AAPL,65519,209.98,210.08,210.15,209.87,1752070800000,1353
AAPL,56635,210.07,210.11,210.13,210.02,1752070860000,1238
AAPL,58297,210.12,209.97,210.16,209.95,1752070920000,1157
AAPL,106011,209.96,209.68,209.97,209.65,1752070980000,2022
AAPL,146829,209.68,209.73,209.75,209.59,1752071040000,2305
AAPL,72045,209.74,209.66,209.81,209.63,1752071100000,1488
AAPL,108565,209.67,209.74,209.77,209.64,1752071160000,1947
AAPL,86051,209.70,209.77,209.81,209.70,1752071220000,1635
AAPL,124667,209.79,209.96,209.97,209.68,1752071280000,1904
AAPL,52411,209.96,209.91,209.99,209.89,1752071340000,1123
AAPL,96889,209.91,209.71,209.91,209.62,1752071400000,1592
AAPL,181824,209.67,209.32,209.67,209.31,1752071460000,3313
AAPL,280713,209.32,209.10,209.32,209.04,1752071520000,3957
AAPL,364520,209.08,209.07,209.10,208.76,1752071580000,5602
AAPL,135133,209.07,209.06,209.15,208.98,1752071640000,2176
AAPL,124836,209.06,209.03,209.13,208.97,1752071700000,2054
AAPL,168438,209.03,208.97,209.06,208.80,1752071760000,2490
AAPL,93478,208.95,208.85,209.04,208.83,1752071820000,1726
AAPL,114996,208.83,209.05,209.09,208.78,1752071880000,2066
AAPL,106804,209.05,209.12,209.13,209.01,1752071940000,1690
AAPL,89216,209.10,209.06,209.13,208.98,1752072000000,1548
AAPL,109058,209.07,208.85,209.08,208.77,1752072060000,1844
AAPL,77908,208.83,208.89,208.98,208.83,1752072120000,1463
AAPL,110955,208.89,208.89,208.96,208.84,1752072180000,1607
AAPL,74111,208.88,208.85,208.95,208.82,1752072240000,1373
AAPL,91848,208.87,208.88,208.98,208.81,1752072300000,1633
AAPL,81939,208.88,208.89,208.97,208.85,1752072360000,1510
AAPL,188435,208.89,208.64,208.95,208.61,1752072420000,2857
AAPL,270458,208.63,208.43,208.63,208.26,1752072480000,4241
AAPL,99148,208.43,208.37,208.47,208.34,1752072540000,1608
AAPL,161350,208.36,208.14,208.41,208.13,1752072600000,2549
AAPL,146383,208.13,208.13,208.23,208.08,1752072660000,2049
AAPL,187377,208.13,208.11,208.16,208.00,1752072720000,3652
AAPL,110636,208.11,208.19,208.28,208.06,1752072780000,1525
AAPL,119630,208.20,208.13,208.21,208.08,1752072840000,1532
AAPL,119139,208.13,208.01,208.16,207.95,1752072900000,2125
AAPL,106146,207.98,207.92,207.99,207.84,1752072960000,1819
AAPL,169937,207.93,207.66,207.94,207.61,1752073020000,2329
AAPL,179162,207.65,207.65,207.71,207.52,1752073080000,2351
AAPL,232950,207.65,207.65,207.67,207.45,1752073140000,2700
AAPL,120559,207.64,207.74,207.74,207.55,1752073200000,1907
AAPL,148657,207.73,207.71,207.76,207.65,1752073260000,2283
AAPL,166685,207.71,207.66,207.71,207.52,1752073320000,2341
AAPL,143683,207.66,207.60,207.66,207.50,1752073380000,1868
AAPL,131383,207.59,207.56,207.68,207.43,1752073440000,1982
AAPL,116340,207.56,207.51,207.58,207.49,1752073500000,1689
AAPL,209333,207.50,207.38,207.58,207.35,1752073560000,2793
AAPL,140730,207.37,207.39,207.45,207.31,1752073620000,1935
AAPL,143175,207.39,207.54,207.62,207.36,1752073680000,2016
AAPL,132796,207.56,207.55,207.60,207.46,1752073740000,1909
AAPL,135355,207.55,207.59,207.64,207.53,1752073800000,1927
AAPL,89573,207.59,207.64,207.67,207.56,1752073860000,1582
AAPL,186948,207.64,207.41,207.64,207.38,1752073920000,2337
AAPL,97177,207.42,207.54,207.54,207.39,1752073980000,1563
AAPL,82648,207.53,207.59,207.59,207.47,1752074040000,1426
AAPL,141497,207.59,207.44,207.59,207.34,1752074100000,2017
AAPL,177677,207.43,207.45,207.50,207.23,1752074160000,2952
AAPL,117902,207.45,207.52,207.54,207.42,1752074220000,1549
AAPL,82152,207.52,207.35,207.55,207.31,1752074280000,1449
AAPL,78973,207.34,207.40,207.43,207.26,1752074340000,1350
AAPL,131161,207.40,207.38,207.46,207.29,1752074400000,1720
AAPL,151813,207.37,207.47,207.48,207.22,1752074460000,1869
AAPL,110088,207.46,207.52,207.55,207.37,1752074520000,1644
AAPL,114861,207.52,207.58,207.65,207.48,1752074580000,1663
AAPL,107070,207.58,207.65,207.66,207.55,1752074640000,1598
AAPL,152956,207.64,207.73,207.75,207.58,1752074700000,1992
AAPL,95496,207.73,207.75,207.77,207.70,1752074760000,1442
AAPL,134947,207.75,207.86,207.88,207.75,1752074820000,1750
AAPL,164985,207.85,207.90,207.94,207.80,1752074880000,2103
AAPL,109590,207.91,207.81,207.95,207.77,1752074940000,1537
AAPL,94991,207.81,207.86,207.86,207.72,1752075000000,1438
AAPL,83632,207.85,207.81,207.97,207.79,1752075060000,1329
AAPL,105497,207.81,207.72,207.81,207.62,1752075120000,1642
AAPL,92274,207.71,207.61,207.71,207.53,1752075180000,1484
AAPL,76417,207.62,207.64,207.66,207.57,1752075240000,1346
AAPL,82640,207.65,207.74,207.80,207.62,1752075300000,1337
AAPL,114399,207.73,207.81,207.85,207.72,1752075360000,1644
AAPL,61228,207.79,207.69,207.79,207.66,1752075420000,1293
AAPL,104470,207.68,207.62,207.78,207.51,1752075480000,1685
AAPL,46665,207.62,207.72,207.74,207.58,1752075540000,883
AAPL,28257,207.71,207.68,207.71,207.62,1752075600000,701
AAPL,40100,207.69,207.70,207.76,207.66,1752075660000,743
AAPL,51286,207.69,207.80,207.81,207.68,1752075720000,811
AAPL,78369,207.80,207.80,207.84,207.77,1752075780000,941
AAPL,69488,207.80,207.89,207.89,207.80,1752075840000,908
AAPL,89473,207.88,207.61,207.89,207.60,1752075900000,1220
AAPL,175819,207.62,207.64,207.68,207.45,1752075960000,2257
AAPL,96552,207.64,207.67,207.68,207.60,1752076020000,1088
AAPL,55663,207.67,207.64,207.70,207.63,1752076080000,1045
AAPL,71369,207.64,207.53,207.64,207.49,1752076140000,1103
AAPL,86228,207.52,207.50,207.55,207.47,1752076200000,1242
AAPL,111609,207.50,207.39,207.52,207.34,1752076260000,1820
AAPL,70734,207.38,207.37,207.43,207.33,1752076320000,1177
AAPL,45343,207.36,207.37,207.48,207.35,1752076380000,987
AAPL,88301,207.37,207.35,207.37,207.27,1752076440000,1470
AAPL,99778,207.35,207.59,207.60,207.32,1752076500000,1531
AAPL,86596,207.59,207.63,207.74,207.54,1752076560000,1282
AAPL,66629,207.62,207.55,207.62,207.53,1752076620000,1197
AAPL,52156,207.54,207.71,207.71,207.54,1752076680000,935
AAPL,86388,207.71,207.73,207.78,207.71,1752076740000,1350
AAPL,124886,207.74,207.84,207.94,207.72,1752076800000,1545
AAPL,120913,207.85,207.96,208.00,207.83,1752076860000,1319
AAPL,87775,207.97,208.14,208.15,207.95,1752076920000,1328
AAPL,110905,208.14,208.10,208.18,208.04,1752076980000,1287
AAPL,94171,208.10,208.17,208.22,208.06,1752077040000,1243
AAPL,134935,208.17,208.05,208.21,208.05,1752077100000,1635
AAPL,63409,208.04,208.17,208.20,208.03,1752077160000,906
AAPL,45771,208.16,208.12,208.18,208.08,1752077220000,804
AAPL,94731,208.12,208.20,208.21,208.06,1752077280000,1264
AAPL,100168,208.20,208.11,208.20,208.07,1752077340000,1008
AAPL,69910,208.10,208.02,208.17,208.00,1752077400000,1115
AAPL,87075,208.02,207.92,208.05,207.88,1752077460000,1135
AAPL,76414,207.91,207.80,207.94,207.80,1752077520000,1173
AAPL,104859,207.80,207.63,207.82,207.59,1752077580000,1573
AAPL,160228,207.62,207.63,207.69,207.54,1752077640000,1611
AAPL,41726,207.62,207.60,207.68,207.60,1752077700000,846
AAPL,88016,207.60,207.66,207.67,207.55,1752077760000,1190
AAPL,42597,207.65,207.66,207.66,207.58,1752077820000,880
AAPL,59602,207.65,207.75,207.78,207.64,1752077880000,874
AAPL,52027,207.75,207.68,207.80,207.68,1752077940000,971
AAPL,54655,207.70,207.81,207.81,207.66,1752078000000,908
AAPL,53589,207.79,207.74,207.80,207.67,1752078060000,917
AAPL,52820,207.74,207.85,207.86,207.73,1752078120000,901
AAPL,36630,207.84,207.90,207.90,207.83,1752078180000,629
AAPL,39528,207.89,207.83,207.91,207.80,1752078240000,726
AAPL,56037,207.83,207.69,207.84,207.68,1752078300000,891
AAPL,53563,207.69,207.81,207.81,207.69,1752078360000,825
AAPL,52508,207.80,207.86,207.90,207.79,1752078420000,720
AAPL,59714,207.87,207.86,207.94,207.82,1752078480000,1068
AAPL,44728,207.86,207.81,207.87,207.77,1752078540000,813
AAPL,57644,207.81,207.84,207.90,207.80,1752078600000,823
AAPL,56501,207.85,207.84,207.87,207.80,1752078660000,912
AAPL,44735,207.85,207.83,207.87,207.81,1752078720000,713
AAPL,57215,207.83,207.78,207.83,207.73,1752078780000,927
AAPL,53432,207.78,207.74,207.82,207.74,1752078840000,776
AAPL,42666,207.74,207.73,207.75,207.68,1752078900000,785
AAPL,34426,207.74,207.70,207.75,207.68,1752078960000,653
AAPL,44511,207.69,207.74,207.77,207.65,1752079020000,785
AAPL,41641,207.75,207.69,207.75,207.64,1752079080000,843
AAPL,44975,207.69,207.61,207.70,207.61,1752079140000,860
AAPL,46404,207.61,207.67,207.68,207.57,1752079200000,830
AAPL,34609,207.67,207.75,207.79,207.67,1752079260000,681
AAPL,47589,207.75,207.64,207.77,207.63,1752079320000,774
AAPL,77482,207.65,207.81,207.82,207.65,1752079380000,809
AAPL,65172,207.80,207.84,207.89,207.76,1752079440000,945
AAPL,97690,207.83,207.83,207.91,207.78,1752079500000,1144
AAPL,98148,207.82,208.07,208.08,207.82,1752079560000,1199
AAPL,157113,208.07,208.28,208.30,208.07,1752079620000,1791
AAPL,94734,208.29,208.29,208.31,208.14,1752079680000,1325
AAPL,95124,208.29,208.22,208.39,208.20,1752079740000,1396
AAPL,44995,208.23,208.30,208.35,208.22,1752079800000,824
AAPL,51350,208.30,208.32,208.32,208.18,1752079860000,904
AAPL,28559,208.32,208.34,208.34,208.30,1752079920000,655
AAPL,70226,208.33,208.32,208.38,208.31,1752079980000,1142
AAPL,51353,208.32,208.37,208.39,208.29,1752080040000,871
AAPL,56096,208.36,208.37,208.44,208.29,1752080100000,1099
AAPL,60519,208.36,208.33,208.39,208.26,1752080160000,950
AAPL,41259,208.33,208.30,208.35,208.27,1752080220000,776
AAPL,38910,208.30,208.37,208.39,208.29,1752080280000,696
AAPL,54122,208.36,208.21,208.37,208.20,1752080340000,971
AAPL,47349,208.21,208.16,208.28,208.13,1752080400000,823
AAPL,53514,208.15,208.08,208.21,208.03,1752080460000,949
AAPL,101110,208.09,208.12,208.18,207.97,1752080520000,1618
AAPL,85658,208.12,208.29,208.31,208.12,1752080580000,1214
AAPL,58342,208.31,208.31,208.37,208.27,1752080640000,697
AAPL,38930,208.31,208.41,208.43,208.29,1752080700000,685
AAPL,73932,208.42,208.50,208.53,208.42,1752080760000,1086
AAPL,54698,208.50,208.53,208.57,208.47,1752080820000,767
AAPL,55072,208.52,208.55,208.60,208.51,1752080880000,835
AAPL,90481,208.57,208.59,208.65,208.50,1752080940000,1629
AAPL,50994,208.59,208.65,208.68,208.58,1752081000000,839
AAPL,67760,208.64,208.59,208.67,208.55,1752081060000,1028
AAPL,64457,208.60,208.62,208.67,208.55,1752081120000,866
AAPL,106353,208.63,208.55,208.72,208.46,1752081180000,1287
AAPL,48224,208.54,208.47,208.57,208.47,1752081240000,717
AAPL,72635,208.46,208.50,208.50,208.39,1752081300000,1060
AAPL,59191,208.50,208.60,208.61,208.42,1752081360000,920
AAPL,77142,208.60,208.66,208.68,208.54,1752081420000,958
AAPL,106620,208.67,208.85,208.85,208.67,1752081480000,1608
AAPL,100110,208.84,208.91,208.94,208.83,1752081540000,1146
AAPL,77367,208.90,208.83,208.90,208.78,1752081600000,1120
AAPL,84658,208.82,208.73,208.87,208.62,1752081660000,1130
AAPL,44402,208.74,208.81,208.84,208.70,1752081720000,677
AAPL,89623,208.80,208.95,208.97,208.79,1752081780000,1177
AAPL,122291,208.95,208.94,209.05,208.93,1752081840000,1636
AAPL,75602,208.94,208.91,208.96,208.80,1752081900000,1228
AAPL,54004,208.92,208.89,208.96,208.87,1752081960000,873
AAPL,65513,208.89,208.80,208.92,208.80,1752082020000,994
AAPL,83626,208.81,208.91,208.95,208.72,1752082080000,1100
AAPL,65849,208.92,208.92,209.00,208.91,1752082140000,1075
AAPL,80789,208.92,208.98,208.99,208.84,1752082200000,1273
AAPL,80799,208.99,208.82,208.99,208.82,1752082260000,1193
AAPL,77954,208.80,208.75,208.86,208.72,1752082320000,1086
AAPL,51916,208.76,208.86,208.88,208.76,1752082380000,724
AAPL,47534,208.87,208.92,208.93,208.84,1752082440000,667
AAPL,67191,208.92,208.98,209.06,208.92,1752082500000,924
AAPL,31837,208.98,208.98,208.99,208.96,1752082560000,635
AAPL,55112,208.99,208.95,208.99,208.92,1752082620000,899
AAPL,47250,208.96,208.89,208.98,208.87,1752082680000,849
AAPL,40137,208.89,208.90,208.91,208.85,1752082740000,837
AAPL,111313,208.92,209.00,209.06,208.87,1752082800000,1218
AAPL,78966,209.00,208.97,209.05,208.97,1752082860000,739
AAPL,47927,208.98,208.97,209.02,208.94,1752082920000,683
AAPL,61892,208.97,208.97,208.99,208.92,1752082980000,953
AAPL,28054,208.97,208.94,208.98,208.92,1752083040000,609
AAPL,53687,208.95,209.05,209.06,208.94,1752083100000,819
AAPL,75665,209.05,209.00,209.07,208.97,1752083160000,1340
AAPL,49157,209.01,209.05,209.06,208.97,1752083220000,763
AAPL,48234,209.05,209.07,209.11,209.03,1752083280000,768
AAPL,65584,209.09,209.15,209.18,209.08,1752083340000,1027
AAPL,73895,209.15,209.18,209.20,209.09,1752083400000,1143
AAPL,51319,209.18,209.14,209.18,209.06,1752083460000,748
AAPL,54143,209.14,209.24,209.25,209.13,1752083520000,863
AAPL,136103,209.25,209.19,209.25,209.00,1752083580000,2506
AAPL,82672,209.18,209.28,209.28,209.17,1752083640000,1281
AAPL,58941,209.27,209.25,209.27,209.15,1752083700000,1014
